"J59-3","A10-201301","EK7-1","135"
"J59-3","A10-201302","EK7-1","96"
"J59-3","A10-201303","EK7-1","198"
"J59-3","A10-201304","EK7-1","182"
"J59-3","A10-201305","EK7-1","170"
"J59-3","A10-201306","EK7-1","163"
"J59-3","A10-201307","EK7-1","131"
"J59-3","A10-201308","EK7-1","110"
"J59-3","A10-201309","EK7-1","129"
"J59-3","A10-201310","EK7-1","106"
"J59-3","A10-201311","EK7-1","80"
"J59-3","A10-201312","EK7-1","127"
"J59-3","A10-201401","EK7-1","90"
"J59-3","A10-201402","EK7-1","87"
"J59-3","A10-201403","EK7-1","103"
"J59-3","A10-201404","EK7-1","128"
"J59-3","A10-201405","EK7-1","110"
"J59-3","A10-201406","EK7-1","120"
"J59-3","A10-201407","EK7-1","95"
"J59-3","A10-201408","EK7-1","79"
"J59-3","A10-201409","EK7-1","88"
"J59-3","A10-201410","EK7-1","99"
"J59-3","A10-201411","EK7-1","99"
"J59-3","A10-201412","EK7-1","118"
"J59-3","A10-201501","EK7-1","78"
"J59-3","A10-201502","EK7-1","103"
"J59-3","A10-201503","EK7-1","132"
"J59-3","A10-201504","EK7-1","138"
"J59-3","A10-201505","EK7-1","131"
"J59-3","A10-201506","EK7-1","159"
"J59-3","A10-201507","EK7-1","146"
"J59-3","A10-201508","EK7-1","148"
"J59-3","A10-201509","EK7-1","119"
"J59-3","A10-201510","EK7-1","116"
"J59-3","A10-201511","EK7-1","120"
"J59-3","A10-201512","EK7-1","57"
"J59-3","A10-201601","EK7-1","91"
"J59-3","A10-201602","EK7-1","81"
"J59-3","A10-201603","EK7-1","151"
"J59-3","A10-201604","EK7-1","141"
"J59-3","A10-201605","EK7-1","125"
"J59-3","A10-201606","EK7-1","251"
"J59-3","A10-201607","EK7-1","219"
"J59-3","A10-201608","EK7-1","149"
"J59-3","A10-201609","EK7-1","227"
"J59-3","A10-201610","EK7-1","189"
"J59-3","A10-201611","EK7-1","172"
"J59-3","A10-201612","EK7-1","174"
"J59-3","A10-201701","EK7-1","116"
"J59-3","A10-201702","EK7-1","130"
"J59-3","A10-201703","EK7-1","261"
"J59-3","A10-201704","EK7-1","273"
"J59-3","A10-201705","EK7-1","251"
"J59-3","A10-201706","EK7-1","250"
"J59-3","A10-201707","EK7-1","235"
"J59-3","A10-201708","EK7-1","250"
"J59-3","A10-201709","EK7-1","280"
"J59-3","A10-201710","EK7-1","218"
"J59-3","A10-201711","EK7-1","190"
"J59-3","A10-201712","EK7-1","137"
"J59-3","A10-201801","EK7-1","161"
"J59-3","A10-201802","EK7-1","186"
"J59-3","A10-201803","EK7-1","242"
"J59-3","A10-201804","EK7-1","225"
"J59-3","A10-201805","EK7-1","254"
"J59-3","A10-201806","EK7-1","248"
"J59-3","A10-201807","EK7-1","166"
"J59-3","A10-201808","EK7-1","271"
"J59-3","A10-201809","EK7-1","61"
"J59-3","A10-201810","EK7-1","120"
"J59-3","A10-201811","EK7-1","89"
"J59-3","A10-201812","EK7-1","141"
"J59-3","A10-201901","EK7-1","106"
"J59-3","A10-201902","EK7-1","121"
"J59-3","A10-201903","EK7-1","154"
"J59-3","A10-201904","EK7-1","133"
"J59-3","A10-201905","EK7-1","120"
"J59-3","A10-201906","EK7-1","154"
"J59-3","A10-201907","EK7-1","125"
"J59-3","A10-201908","EK7-1","101"
"J59-3","A10-201909","EK7-1","131"
"J59-3","A10-201910","EK7-1","158"
"J59-3","A10-201911","EK7-1","52"
"J59-3","A10-201912","EK7-1","47"
"J59-3","A10-202001","EK7-1","58"
"J59-3","A10-202002","EK7-1","71"
"J59-3","A10-202003","EK7-1","26"
"J59-3","A10-202004","EK7-1","28"
"J59-3","A10-202005","EK7-1","54"
"J59-3","A10-202006","EK7-1","127"
"J59-3","A10-202007","EK7-1","82"
"J59-3","A10-202008","EK7-1","100"
"J59-3","A10-202009","EK7-1","103"
"J59-3","A10-202010","EK7-1","81"
"J59-3","A10-202011","EK7-1","111"
"J59-3","A10-202012","EK7-1","322"
"J59-3","A10-202101","EK7-1","8"
"J59-3","A10-202102","EK7-1","41"
"J59-3","A10-202103","EK7-1","63"
"J59-3","A10-202104","EK7-1","30"
"J59-3","A10-202105","EK7-1","56"
"J59-3","A10-202106","EK7-1","76"
"J59-3","A10-202107","EK7-1","36"
"J59-3","A10-202108","EK7-1","44"
"J59-3","A10-202109","EK7-1","60"
"J59-3","A10-202110","EK7-1","29"
"J59-3","A10-202111","EK7-1","32"
"J59-3","A10-202112","EK7-1","61"
"J59-3","A10-202201","EK7-1","25"
"J59-3","A10-202202","EK7-1","32"
"J59-3","A10-202203","EK7-1","42"
"J59-3","A10-202204","EK7-1","47"
"J59-3","A10-202205","EK7-1","46"
"J59-3","A10-202206","EK7-1","90"
"J59-3","A10-202207","EK7-1","87"
"J59-3","A10-202208","EK7-1","109"
"J59-3","A10-202209","EK7-1","94"
"J59-3","A10-202210","EK7-1","89"
"J59-3","A10-202211","EK7-1","135"
"J59-3","A10-202212","EK7-1","147"
"J59-3","A10-202301","EK7-1","143"
"J59-3","A10-202302","EK7-1","106"
"J59-3","A10-202303","EK7-1","164"
"J59-3","A10-202304","EK7-1","106"
"J59-3","A10-202305","EK7-1","66"
"J59-3","A10-202306","EK7-1","66"
"J59-3","A10-202307","EK7-1","55"
"J59-3","A10-202308","EK7-1","128"
"J59-3","A10-202309","EK7-1","39"
"J59-3","A10-202310","EK7-1","64"
"J59-3","A10-202311","EK7-1","41"
"J59-3","A10-202312","EK7-1","49"
"J59-3","A10-202401","EK7-1","65"
"J59-3","A10-202402","EK7-1","76"
"J59-3","A10-202403","EK7-1","115"
"J59-306","A10-202403","EK7-1","3"
"J59-195","A10-200407","EK7-1","2"
"J59-195","A10-200410","EK7-1","2"
"J59-195","A10-200411","EK7-1","3"
"J59-195","A10-200412","EK7-1","1"
"J59-195","A10-200501","EK7-1","2"
"J59-195","A10-200503","EK7-1","7"
"J59-195","A10-200504","EK7-1","11"
"J59-195","A10-200505","EK7-1","6"
"J59-195","A10-200506","EK7-1","4"
"J59-195","A10-200507","EK7-1","4"
"J59-195","A10-200508","EK7-1","10"
"J59-195","A10-200509","EK7-1","3"
"J59-195","A10-200510","EK7-1","4"
"J59-195","A10-200511","EK7-1","3"
"J59-195","A10-200512","EK7-1","8"
"J59-195","A10-200601","EK7-1","7"
"J59-195","A10-200602","EK7-1","9"
"J59-195","A10-200603","EK7-1","8"
"J59-195","A10-200604","EK7-1","6"
"J59-195","A10-200605","EK7-1","4"
"J59-195","A10-200606","EK7-1","12"
"J59-195","A10-200607","EK7-1","8"
"J59-195","A10-200608","EK7-1","6"
"J59-195","A10-200609","EK7-1","6"
"J59-195","A10-200610","EK7-1","2"
"J59-195","A10-200611","EK7-1","2"
"J59-195","A10-200612","EK7-1","1"
"J59-195","A10-200701","EK7-1","3"
"J59-195","A10-200702","EK7-1","6"
"J59-195","A10-200703","EK7-1","6"
"J59-195","A10-200704","EK7-1","7"
"J59-195","A10-200705","EK7-1","10"
"J59-195","A10-200706","EK7-1","8"
"J59-195","A10-200707","EK7-1","5"
"J59-195","A10-200708","EK7-1","13"
"J59-195","A10-200709","EK7-1","4"
"J59-195","A10-200710","EK7-1","5"
"J59-195","A10-200711","EK7-1","4"
"J59-195","A10-200712","EK7-1","3"
"J59-195","A10-200801","EK7-1","6"
"J59-195","A10-200802","EK7-1","5"
"J59-195","A10-200803","EK7-1","8"
"J59-195","A10-200804","EK7-1","13"
"J59-195","A10-200805","EK7-1","9"
"J59-195","A10-200806","EK7-1","13"
"J59-195","A10-200807","EK7-1","8"
"J59-195","A10-200808","EK7-1","1"
"J59-195","A10-200809","EK7-1","3"
"J59-195","A10-200810","EK7-1","6"
"J59-195","A10-200811","EK7-1","2"
"J59-195","A10-200812","EK7-1","1"
"J59-195","A10-200901","EK7-1","3"
"J59-195","A10-200903","EK7-1","2"
"J59-195","A10-200904","EK7-1","8"
"J59-195","A10-200905","EK7-1","9"
"J59-195","A10-200906","EK7-1","2"
"J59-195","A10-200907","EK7-1","1"
"J59-195","A10-200908","EK7-1","1"
"J59-195","A10-200909","EK7-1","2"
"J59-195","A10-200910","EK7-1","3"
"J59-195","A10-200911","EK7-1","3"
"J59-195","A10-201002","EK7-1","2"
"J59-195","A10-201003","EK7-1","1"
"J59-195","A10-201004","EK7-1","3"
"J59-195","A10-201005","EK7-1","1"
"J59-195","A10-201006","EK7-1","2"
"J59-195","A10-201007","EK7-1","2"
"J59-195","A10-201009","EK7-1","1"
"J59-195","A10-201010","EK7-1","1"
"J59-195","A10-201012","EK7-1","1"
"J59-195","A10-201102","EK7-1","3"
"J59-195","A10-201105","EK7-1","1"
"J59-195","A10-201106","EK7-1","2"
"J59-195","A10-201107","EK7-1","3"
"J59-195","A10-201108","EK7-1","2"
"J59-195","A10-201110","EK7-1","1"
"J59-195","A10-201111","EK7-1","1"
"J59-195","A10-201112","EK7-1","2"
"J59-195","A10-201201","EK7-1","1"
"J59-195","A10-201202","EK7-1","1"
"J59-195","A10-201203","EK7-1","3"
"J59-195","A10-201204","EK7-1","1"
"J59-195","A10-201205","EK7-1","2"
"J59-195","A10-201206","EK7-1","2"
"J59-195","A10-201208","EK7-1","3"
"J59-195","A10-201209","EK7-1","2"
"J59-195","A10-201210","EK7-1","1"
"J59-195","A10-201211","EK7-1","1"
"J59-195","A10-201303","EK7-1","3"
"J59-195","A10-201304","EK7-1","7"
"J59-195","A10-201305","EK7-1","3"
"J59-195","A10-201306","EK7-1","3"
"J59-195","A10-201307","EK7-1","4"
"J59-195","A10-201308","EK7-1","2"
"J59-195","A10-201311","EK7-1","2"
"J59-195","A10-201401","EK7-1","2"
"J59-195","A10-201402","EK7-1","6"
"J59-195","A10-201403","EK7-1","2"
"J59-195","A10-201404","EK7-1","2"
"J59-195","A10-201405","EK7-1","1"
"J59-195","A10-201407","EK7-1","1"
"J59-195","A10-201410","EK7-1","1"
"J59-195","A10-201503","EK7-1","2"
"J59-195","A10-201504","EK7-1","3"
"J59-195","A10-201508","EK7-1","1"
"J59-195","A10-201510","EK7-1","3"
"J59-195","A10-201606","EK7-1","5"
"J59-195","A10-201607","EK7-1","1"
"J59-195","A10-201608","EK7-1","1"
"J59-195","A10-201611","EK7-1","3"
"J59-195","A10-201612","EK7-1","1"
"J59-195","A10-201703","EK7-1","2"
"J59-195","A10-201704","EK7-1","3"
"J59-195","A10-201707","EK7-1","3"
"J59-195","A10-201708","EK7-1","1"
"J59-195","A10-201712","EK7-1","3"
"J59-195","A10-201801","EK7-1","3"
"J59-195","A10-201802","EK7-1","1"
"J59-195","A10-201803","EK7-1","2"
"J59-195","A10-201805","EK7-1","4"
"J59-195","A10-201806","EK7-1","2"
"J59-195","A10-201807","EK7-1","1"
"J59-195","A10-201808","EK7-1","1"
"J59-195","A10-201809","EK7-1","2"
"J59-195","A10-201810","EK7-1","1"
"J59-195","A10-201903","EK7-1","3"
"J59-195","A10-201904","EK7-1","1"
"J59-195","A10-201905","EK7-1","3"
"J59-195","A10-201906","EK7-1","4"
"J59-195","A10-201908","EK7-1","4"
"J59-195","A10-202004","EK7-1","2"
"J59-195","A10-202005","EK7-1","2"
"J59-195","A10-202006","EK7-1","1"
"J59-195","A10-202008","EK7-1","4"
"J59-195","A10-202009","EK7-1","2"
"J59-195","A10-202010","EK7-1","1"
"J59-195","A10-202011","EK7-1","1"
"J59-195","A10-202012","EK7-1","3"
"J59-195","A10-202101","EK7-1","1"
"J59-195","A10-202103","EK7-1","5"
"J59-195","A10-202104","EK7-1","3"
"J59-195","A10-202105","EK7-1","7"
"J59-195","A10-202106","EK7-1","5"
"J59-195","A10-202108","EK7-1","5"
"J59-195","A10-202109","EK7-1","1"
"J59-195","A10-202110","EK7-1","4"
"J59-195","A10-202201","EK7-1","6"
"J59-195","A10-202202","EK7-1","2"
"J59-195","A10-202203","EK7-1","3"
"J59-195","A10-202204","EK7-1","6"
"J59-195","A10-202205","EK7-1","3"
"J59-195","A10-202206","EK7-1","2"
"J59-195","A10-202207","EK7-1","4"
"J59-195","A10-202208","EK7-1","2"
"J59-195","A10-202209","EK7-1","2"
"J59-195","A10-202210","EK7-1","2"
"J59-195","A10-202211","EK7-1","1"
"J59-195","A10-202212","EK7-1","1"
"J59-195","A10-202301","EK7-1","3"
"J59-195","A10-202303","EK7-1","8"
"J59-195","A10-202304","EK7-1","3"
"J59-195","A10-202305","EK7-1","5"
"J59-195","A10-202306","EK7-1","2"
"J59-195","A10-202307","EK7-1","1"
"J59-195","A10-202308","EK7-1","5"
"J59-195","A10-202309","EK7-1","3"
"J59-195","A10-202311","EK7-1","3"
"J59-195","A10-202401","EK7-1","3"
"J59-195","A10-202402","EK7-1","5"
"J59-195","A10-202403","EK7-1","2"
"J59-5","A10-200001","EK7-1","1215"
"J59-5","A10-200002","EK7-1","1094"
"J59-5","A10-200003","EK7-1","1410"
"J59-5","A10-200004","EK7-1","1738"
"J59-5","A10-200005","EK7-1","1589"
"J59-5","A10-200006","EK7-1","1306"
"J59-5","A10-200007","EK7-1","1166"
"J59-5","A10-200008","EK7-1","941"
"J59-5","A10-200009","EK7-1","940"
"J59-5","A10-200010","EK7-1","1169"
"J59-5","A10-200011","EK7-1","1177"
"J59-5","A10-200012","EK7-1","563"
"J59-5","A10-200101","EK7-1","1331"
"J59-5","A10-200102","EK7-1","907"
"J59-5","A10-200103","EK7-1","1571"
"J59-5","A10-200104","EK7-1","1924"
"J59-5","A10-200105","EK7-1","1688"
"J59-5","A10-200106","EK7-1","1413"
"J59-5","A10-200107","EK7-1","1588"
"J59-5","A10-200108","EK7-1","1231"
"J59-5","A10-200109","EK7-1","1199"
"J59-5","A10-200110","EK7-1","1551"
"J59-5","A10-200111","EK7-1","1106"
"J59-5","A10-200112","EK7-1","559"
"J59-5","A10-200201","EK7-1","1575"
"J59-5","A10-200202","EK7-1","1219"
"J59-5","A10-200203","EK7-1","1627"
"J59-5","A10-200204","EK7-1","1651"
"J59-5","A10-200205","EK7-1","1498"
"J59-5","A10-200206","EK7-1","1473"
"J59-5","A10-200207","EK7-1","1708"
"J59-5","A10-200208","EK7-1","1093"
"J59-5","A10-200209","EK7-1","1170"
"J59-5","A10-200210","EK7-1","1213"
"J59-5","A10-200211","EK7-1","983"
"J59-5","A10-200212","EK7-1","639"
"J59-5","A10-200301","EK7-1","1323"
"J59-5","A10-200302","EK7-1","1100"
"J59-5","A10-200303","EK7-1","1675"
"J59-5","A10-200304","EK7-1","1848"
"J59-5","A10-200305","EK7-1","1610"
"J59-5","A10-200306","EK7-1","1195"
"J59-5","A10-200307","EK7-1","1538"
"J59-5","A10-200308","EK7-1","1212"
"J59-5","A10-200309","EK7-1","1475"
"J59-5","A10-200310","EK7-1","1457"
"J59-5","A10-200311","EK7-1","1065"
"J59-5","A10-200312","EK7-1","797"
"J59-5","A10-200401","EK7-1","1296"
"J59-5","A10-200402","EK7-1","779"
"J59-5","A10-200403","EK7-1","1222"
"J59-5","A10-200404","EK7-1","1697"
"J59-5","A10-200405","EK7-1","1454"
"J59-5","A10-200406","EK7-1","1377"
"J59-5","A10-200407","EK7-1","1222"
"J59-5","A10-200408","EK7-1","1115"
"J59-5","A10-200409","EK7-1","1066"
"J59-5","A10-200410","EK7-1","1191"
"J59-5","A10-200411","EK7-1","1539"
"J59-5","A10-200412","EK7-1","1251"
"J59-5","A10-200501","EK7-1","1489"
"J59-5","A10-200502","EK7-1","1168"
"J59-5","A10-200503","EK7-1","1893"
"J59-5","A10-200504","EK7-1","1987"
"J59-5","A10-200505","EK7-1","1661"
"J59-5","A10-200506","EK7-1","2076"
"J59-5","A10-200507","EK7-1","1441"
"J59-5","A10-200508","EK7-1","1182"
"J59-5","A10-200509","EK7-1","1182"
"J59-5","A10-200510","EK7-1","1358"
"J59-5","A10-200511","EK7-1","1175"
"J59-5","A10-200512","EK7-1","703"
"J59-5","A10-200601","EK7-1","1185"
"J59-5","A10-200602","EK7-1","1139"
"J59-5","A10-200603","EK7-1","1736"
"J59-5","A10-200604","EK7-1","1812"
"J59-5","A10-200605","EK7-1","1771"
"J59-5","A10-200606","EK7-1","1622"
"J59-5","A10-200607","EK7-1","1488"
"J59-5","A10-200608","EK7-1","1228"
"J59-5","A10-200609","EK7-1","1207"
"J59-5","A10-200610","EK7-1","1288"
"J59-5","A10-200611","EK7-1","1187"
"J59-5","A10-200612","EK7-1","1040"
"J59-5","A10-200701","EK7-1","1270"
"J59-5","A10-200702","EK7-1","1213"
"J59-5","A10-200703","EK7-1","1543"
"J59-5","A10-200704","EK7-1","1469"
"J59-5","A10-200705","EK7-1","1543"
"J59-5","A10-200706","EK7-1","1803"
"J59-5","A10-200707","EK7-1","997"
"J59-5","A10-200708","EK7-1","1068"
"J59-5","A10-200709","EK7-1","1151"
"J59-5","A10-200710","EK7-1","1131"
"J59-5","A10-200711","EK7-1","1142"
"J59-5","A10-200712","EK7-1","912"
"J59-5","A10-200801","EK7-1","1020"
"J59-5","A10-200802","EK7-1","1094"
"J59-5","A10-200803","EK7-1","1489"
"J59-5","A10-200804","EK7-1","1350"
"J59-5","A10-200805","EK7-1","1220"
"J59-5","A10-200806","EK7-1","1953"
"J59-5","A10-200807","EK7-1","1239"
"J59-5","A10-200808","EK7-1","1194"
"J59-5","A10-200809","EK7-1","1539"
"J59-5","A10-200810","EK7-1","1488"
"J59-5","A10-200811","EK7-1","1237"
"J59-5","A10-200812","EK7-1","1060"
"J59-5","A10-200901","EK7-1","1279"
"J59-5","A10-200902","EK7-1","1226"
"J59-5","A10-200903","EK7-1","1648"
"J59-5","A10-200904","EK7-1","2122"
"J59-5","A10-200905","EK7-1","1574"
"J59-5","A10-200906","EK7-1","1580"
"J59-5","A10-200907","EK7-1","1859"
"J59-5","A10-200908","EK7-1","1157"
"J59-5","A10-200909","EK7-1","1214"
"J59-5","A10-200910","EK7-1","1404"
"J59-5","A10-200911","EK7-1","1491"
"J59-5","A10-200912","EK7-1","1255"
"J59-5","A10-201001","EK7-1","1360"
"J59-5","A10-201002","EK7-1","1128"
"J59-5","A10-201003","EK7-1","1706"
"J59-5","A10-201004","EK7-1","1711"
"J59-5","A10-201005","EK7-1","1634"
"J59-5","A10-201006","EK7-1","1691"
"J59-5","A10-201007","EK7-1","1629"
"J59-5","A10-201008","EK7-1","1217"
"J59-5","A10-201009","EK7-1","1480"
"J59-5","A10-201010","EK7-1","1386"
"J59-5","A10-201011","EK7-1","1498"
"J59-5","A10-201012","EK7-1","1179"
"J59-5","A10-201101","EK7-1","1255"
"J59-5","A10-201102","EK7-1","1270"
"J59-5","A10-201103","EK7-1","1759"
"J59-5","A10-201104","EK7-1","1581"
"J59-5","A10-201105","EK7-1","1802"
"J59-5","A10-201106","EK7-1","2121"
"J59-5","A10-201107","EK7-1","1660"
"J59-5","A10-201108","EK7-1","1241"
"J59-5","A10-201109","EK7-1","1683"
"J59-5","A10-201110","EK7-1","1741"
"J59-5","A10-201111","EK7-1","2125"
"J59-5","A10-201112","EK7-1","1444"
"J59-5","A10-201201","EK7-1","1311"
"J59-5","A10-201202","EK7-1","1291"
"J59-5","A10-201203","EK7-1","2248"
"J59-5","A10-201204","EK7-1","2152"
"J59-5","A10-201205","EK7-1","1804"
"J59-5","A10-201206","EK7-1","2101"
"J59-5","A10-201207","EK7-1","2110"
"J59-5","A10-201208","EK7-1","1602"
"J59-5","A10-201209","EK7-1","1760"
"J59-5","A10-201210","EK7-1","1803"
"J59-5","A10-201211","EK7-1","1503"
"J59-5","A10-201212","EK7-1","990"
"J59-5","A10-201301","EK7-1","1709"
"J59-5","A10-201302","EK7-1","1529"
"J59-5","A10-201303","EK7-1","1741"
"J59-5","A10-201304","EK7-1","2109"
"J59-5","A10-201305","EK7-1","1704"
"J59-5","A10-201306","EK7-1","1531"
"J59-5","A10-201307","EK7-1","1804"
"J59-5","A10-201308","EK7-1","1290"
"J59-5","A10-201309","EK7-1","1578"
"J59-5","A10-201310","EK7-1","1750"
"J59-5","A10-201311","EK7-1","1536"
"J59-5","A10-201312","EK7-1","1159"
"J59-5","A10-201401","EK7-1","1401"
"J59-5","A10-201402","EK7-1","2098"
"J59-5","A10-201403","EK7-1","1519"
"J59-5","A10-201404","EK7-1","1921"
"J59-5","A10-201405","EK7-1","1628"
"J59-5","A10-201406","EK7-1","1594"
"J59-5","A10-201407","EK7-1","1591"
"J59-5","A10-201408","EK7-1","1233"
"J59-5","A10-201409","EK7-1","1384"
"J59-5","A10-201410","EK7-1","1721"
"J59-5","A10-201411","EK7-1","1307"
"J59-5","A10-201412","EK7-1","858"
"J59-5","A10-201501","EK7-1","1316"
"J59-5","A10-201502","EK7-1","1359"
"J59-5","A10-201503","EK7-1","1279"
"J59-5","A10-201504","EK7-1","1660"
"J59-5","A10-201505","EK7-1","1335"
"J59-5","A10-201506","EK7-1","2047"
