"AT","NOX","kt","0","National Protocol Total","OLI 2023 (1990-2022)","15.02.2023","216.191685847059","226.008067996221","214.300901561307","208.364532615515","200.15533762747","199.392444037322","217.177278722464","203.387221254975","215.167520787919","206.884948709576","212.648904485114","223.303425075371","231.125419194557","242.182071249909","242.205542593609","247.833689680967","238.298650454812","231.615174313174","218.666972111327","205.169558607221","206.003816348982","198.080958061126","193.317125316979","193.747967406648","186.701978424832","184.033748189187","176.411055194719","167.26902556217","155.003547913115","145.805451441573","124.413138209364","123.209101170377","114.438267573016"
"AT","NOX","kt","1 A","FUEL COMBUSTION ACTIVITIES","OLI 2023 (1990-2022)","15.02.2023","200.869703806512","210.802487118904","199.643488839307","193.87575816523","186.000807859141","185.65052044469","203.64334565766","189.861915175636","201.657722345556","193.818377846084","199.813401534359","210.619740512621","218.484986554312","230.005666391781","230.712490268879","236.285001286263","226.841826702641","220.111102342887","206.560378713474","193.459206694411","195.047214919973","186.615356448021","181.723806129769","182.374590931856","175.021278610506","171.913140378292","164.042279428276","155.16687219116","143.243659873246","134.422765100042","113.045051292603","111.692113184406","103.420407400322"
"AT","NOX","kt","1 A 1","Energy Industries","OLI 2023 (1990-2022)","15.02.2023","17.7818366372082","17.1979059123649","14.4694602553817","12.1756441500313","11.1521081514478","12.7402646436099","11.1259201840262","11.9969823643873","10.9346562495797","10.6021249243857","10.9004184825501","12.4608579550428","12.0108340447362","13.5816640109408","13.8382777433682","14.3047319979602","14.4446441913393","14.3534333756028","12.8599692314044","11.6748170430345","12.7997981598599","12.4046499378461","12.1526128279469","11.513385272174","11.14587724454","11.8550365503711","11.0319613848413","11.741517272793","10.8800648576601","10.3849033544499","9.93109456194559","10.0705864922939","9.65944044141943"
"AT","NOX","kt","1 A 1 a","Public Electricity and Heat Production","OLI 2023 (1990-2022)","15.02.2023","12.0918444014628","11.3988709454055","8.86785679491693","7.62834382991897","6.51311343757887","7.70229679478905","6.94104014905908","7.77548136438732","6.61935600557969","6.58690674279619","7.06934641200691","8.49369681536751","7.99707654474146","9.78187637373188","9.7366373230071","10.188088834901","10.346758998929","10.5884695172265","11.0156871526024","9.91326005702857","11.1048903523469","10.7851710925122","10.6610093284775","9.91391761130317","9.45016573873994","10.0534584275665","9.30226476866856","10.0478248403122","9.14943806620796","8.49474193229448","8.13996618375254","7.96950661461975","7.72838812837711"
"AT","NOX","kt","1 A 1 b","Petroleum refining","OLI 2023 (1990-2022)","15.02.2023","4.317305","4.317056","4.188119","3.398987","3.413967","3.384","3.479","3.471","3.362","3.247","3.07","3.304","3.44","3.344","3.437","3.051","3.389","3.051","1.203","1.046","1.05","0.9","0.934","0.922","1.024","1.056","0.99","0.993","1.082","1.048","1.011","1.09","1.002"
"AT","NOX","kt","1 A 1 c","Manufacture of Solid fuels and Other Energy Industries","OLI 2023 (1990-2022)","15.02.2023","1.37268723574537","1.48197896695942","1.41348446046476","1.14831332011236","1.2250277138689","1.65396784882084","0.705880034967125","0.750500999999991","0.953300244","0.768218181589538","0.761072070543192","0.663161139675335","0.573757499994789","0.455787637208936","0.664640420361127","1.06564316305926","0.708885192410331","0.713963858376329","0.641282078802065","0.715556986005897","0.644907807513001","0.719478845333853","0.557603499469365","0.677467660870824","0.671711505800053","0.74557812280464","0.73969661617272","0.700692432480829","0.648626791452188","0.842161422155413","0.780128378193056","1.0110798776742","0.92905231304232"
"AT","NOX","kt","1 A 2","Manufacturing Industries and Construction","OLI 2023 (1990-2022)","15.02.2023","33.0369476968158","34.013135219692","30.9003797148593","31.3754617742842","31.005249878834","29.4997946726821","30.5694854470025","32.2170442284861","31.2393034694769","30.3598631479972","30.8281143456773","29.9894963964197","30.3015427038649","31.2146352248239","30.9775304338845","33.9793729456665","34.7294991274447","35.0017351038368","34.3364039156891","31.787518250317","32.1505468437363","32.1856847896193","31.9615211416052","30.5550978722866","28.8502301184954","28.325088009605","27.3601396381498","26.4053545778445","25.5254992352172","25.0915411772084","24.2230841876505","24.7106080799125","24.4507502478452"
"AT","NOX","kt","1 A 2 a","Iron and Steel","OLI 2023 (1990-2022)","15.02.2023","5.41387220096906","5.47389918390241","4.54091944484966","4.90392389404957","4.56714662382329","4.8630631478763","4.75100563402017","4.8961418041","4.8536610327","4.72607447668409","4.6923940497307","4.50230555269848","4.77489426882809","4.79389421126581","4.53987922359694","5.0392483828376","5.12478227422933","5.03526449174186","5.06272387026495","4.00167801952092","4.48887925867344","4.37239625756696","4.37127239894984","3.91108278014684","3.69695104496237","4.0655915747016","4.08625006620743","3.72173076764842","3.5492857119179","3.84723570317822","3.63087734051076","3.84069628975244","3.85619364522995"
"AT","NOX","kt","1 A 2 b","Non-ferrous Metals","OLI 2023 (1990-2022)","15.02.2023","0.254729714967661","0.20878582611612","0.192750486696217","0.216595472635349","0.288846336315035","0.224561052201505","0.181733080312063","0.241342181486811","0.218303590902079","0.200971005501933","0.20032577373634","0.190664916770025","0.212073374009795","0.203778844681492","0.200981176692878","0.195169995867295","0.195651618892472","0.218316844051745","0.220702936891361","0.208935471939216","0.198078830509914","0.210054528996026","0.202689998303872","0.303055243380223","0.252780153968461","0.251167796153405","0.251054454026303","0.2385463378954","0.257992658343197","0.240970986250082","0.221307509884902","0.236942028610736","0.248601349443297"
"AT","NOX","kt","1 A 2 c","Chemicals","OLI 2023 (1990-2022)","15.02.2023","1.69474323660236","1.52383164399296","1.4629693106411","1.37744104848105","1.16643278411568","1.0141789936578","1.17546422486526","1.31980037455885","1.17832236155974","1.65699111671965","1.53762710948775","1.3533866760098","1.3360178398545","1.45806653586595","1.40088598171642","1.33901771743728","1.21988535533886","1.20319309242208","1.25746227331837","1.31908454132882","1.48698057057661","1.4248299965958","1.41557864752817","1.38145404517509","1.32077242469116","1.2693741206279","1.40130041749153","1.53770211848739","1.39354729576356","1.42170867674229","1.3716800293074","1.42953287907738","1.3173616033296"
